TreeDepth,PID,Process,Offset,HandleValue,Type,GrantedAccess,Name
0,772,lsass.exe,0xd086b3afa060,0x1fbc,Token,0xf01ff,
0,772,lsass.exe,0x8c88b6f13ee0,0x1fc4,Event,0x1f0003,
0,772,lsass.exe,0x8c88b6792270,0x1fc8,Event,0x1f0003,
0,772,lsass.exe,0x8c88b7d90bf0,0x1fd4,File,0x12019f,"\Device\NamedPipe\lsass"
0,772,lsass.exe,0x8c88b0a49be0,0x1ff8,Semaphore,0x100003,
0,772,lsass.exe,0x8c88b58d9700,0x2004,Thread,0x1fffff,Tid 1944 Pid 772
0,772,lsass.exe,0x8c88b445cec0,0x2008,Semaphore,0x100003,
0,772,lsass.exe,0xd086a9d03070,0x201c,Key,0x20019,"MACHINE\SOFTWARE\MICROSOFT\CRYPTOGRAPHY\OID\ENCODINGTYPE 0\CERTDLLCREATECERTIFICATECHAINENGINE\CONFIG"
0,772,lsass.exe,0x8c88b7593e60,0x2024,Event,0x1f0003,
0,772,lsass.exe,0xd086aa53c210,0x202c,Key,0x20019,"USER\.DEFAULT"
0,772,lsass.exe,0xd086b3f8e060,0x2038,Token,0xf01ff,
0,772,lsass.exe,0x8c88b6ac1880,0x2040,WaitCompletionPacket,0x1,
0,772,lsass.exe,0xd086b22528a0,0x2044,Token,0xf01ff,
0,772,lsass.exe,0x8c88b0e09e20,0x2048,Semaphore,0x100003,
0,772,lsass.exe,0xd086b66913e0,0x208c,Key,0x20019,"MACHINE\SOFTWARE\MICROSOFT\IDENTITYSTORE\PROVIDERS\{B16898C6-A148-4967-9171-64D755DA8520}"
0,772,lsass.exe,0xd086b2721060,0x2094,Token,0xf01ff,
0,772,lsass.exe,0x8c88b18b2550,0x209c,WaitCompletionPacket,0x1,
0,772,lsass.exe,0x8c88b5df64a0,0x20a0,Event,0x1f0003,
0,772,lsass.exe,0xd086bc592cd0,0x20a8,Key,0x20019,"MACHINE\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\WINDOWS LIVE ID TOKEN ISSUER"
0,772,lsass.exe,0xd086b2dd38b0,0x20b0,Key,0x20019,"MACHINE\SOFTWARE\MICROSOFT\IDENTITYSTORE\PROVIDERS\{B16898C6-A148-4967-9171-64D755DA8520}"
0,772,lsass.exe,0x8c88b5e03370,0x20b4,Event,0x1f0003,
0,772,lsass.exe,0xd086aa5aacd0,0x20b8,Key,0x20019,"MACHINE\SOFTWARE\MICROSOFT\IDENTITYSTORE\PROVIDERS\{6D0F37E4-4FAC-4E44-9C07-6B8343FE4953}"
0,772,lsass.exe,0x8c88afae1300,0x20c8,WaitCompletionPacket,0x1,
0,772,lsass.exe,0x8c88b19f52a0,0x20cc,File,0x12019f,"\Device\NamedPipe\lsass"
0,868,svchost.exe,0xd086aadc2dd0,0x4,Key,0x9,"MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\IMAGE FILE EXECUTION OPTIONS"
0,868,svchost.exe,0x8c88b2efa690,0x8,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2f09cc0,0xc,Event,0x1f0003,
0,868,svchost.exe,0x8c88b2f069c0,0x10,WaitCompletionPacket,0x1,
0,868,svchost.exe,0x8c88b2f591c0,0x14,IoCompletion,0x1f0003,
0,868,svchost.exe,0x8c88b2efc060,0x18,TpWorkerFactory,0xf00ff,
0,868,svchost.exe,0x8c88b2bd4400,0x1c,IRTimer,0x100002,
0,868,svchost.exe,0x8c88b2efc3d0,0x20,WaitCompletionPacket,0x1,
0,868,svchost.exe,0x8c88b2efc2c0,0x24,IRTimer,0x100002,
0,868,svchost.exe,0x8c88b2efaf90,0x28,WaitCompletionPacket,0x1,
0,868,svchost.exe,0x8c88b2efaec0,0x2c,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2efade0,0x30,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2efad00,0x34,EtwRegistration,0x804,
0,868,svchost.exe,0xd086a4673080,0x38,Directory,0x3,KnownDlls
0,868,svchost.exe,0x8c88b2f09c40,0x3c,Event,0x1f0003,
0,868,svchost.exe,0x8c88b2f59140,0x40,Event,0x1f0003,
0,868,svchost.exe,0x8c88b2efb9f0,0x44,File,0x100020,"\Device\HarddiskVolume2\Windows\System32"
0,868,svchost.exe,0x8c88b161ac70,0x48,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2f0e070,0x4c,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2f10070,0x50,ALPC Port,0x1f0001,
0,868,svchost.exe,0x8c88b2f0ebc0,0x54,IoCompletion,0x1f0003,
0,868,svchost.exe,0x8c88b2f0e4e0,0x58,TpWorkerFactory,0xf00ff,
0,868,svchost.exe,0x8c88b2f0eca0,0x5c,IRTimer,0x100002,
0,868,svchost.exe,0x8c88b2f0eeb0,0x60,WaitCompletionPacket,0x1,
0,868,svchost.exe,0x8c88b2f04060,0x64,IRTimer,0x100002,
0,868,svchost.exe,0x8c88b2f04330,0x68,WaitCompletionPacket,0x1,
0,868,svchost.exe,0xd086a4ec8740,0x6c,Key,0x20019,"MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\SORTING\VERSIONS"
0,868,svchost.exe,0x8c88b2f0dde0,0x70,Event,0x1f0003,
0,868,svchost.exe,0x8c88b2f07660,0x74,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2efa5b0,0x78,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2f07580,0x7c,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2f0b620,0x80,Event,0x1f0003,
0,868,svchost.exe,0x8c88b2f074a0,0x84,EtwRegistration,0x804,
0,868,svchost.exe,0xd086a4e8a8d0,0x88,Token,0x48,
0,868,svchost.exe,0x8c88b2ef9080,0x8c,Thread,0x1fffff,Tid 872 Pid 868
0,868,svchost.exe,0x8c88b2f0b070,0x90,ALPC Port,0x1f0001,
0,868,svchost.exe,0x8c88b2f07410,0x94,Event,0x1f0003,
0,868,svchost.exe,0xd086aadc72e0,0x98,Directory,0xf,BaseNamedObjects
0,868,svchost.exe,0x8c88b2f3a0c0,0x9c,Event,0x1f0003,
0,868,svchost.exe,0x8c88b2f081f0,0xa0,Mutant,0x1f0001,
0,868,svchost.exe,0x8c88b2f46a20,0xa4,File,0x120089,"\Device\DeviceApi\CMApi"
0,868,svchost.exe,0x8c88b2f3bc50,0xa8,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2f05b40,0xac,Event,0x1f0003,
0,868,svchost.exe,0x8c88b2f06d90,0xb0,Mutant,0x1f0001,
0,868,svchost.exe,0x8c88b2f07c50,0xb4,Event,0x1f0003,
0,868,svchost.exe,0x8c88b2edf7a0,0xb8,Mutant,0x1f0001,
0,868,svchost.exe,0x8c88b2edf6d0,0xbc,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2f06f90,0xc0,EtwRegistration,0x804,
0,868,svchost.exe,0xd086a4eccf70,0xc4,Key,0x20019,MACHINE
0,868,svchost.exe,0x8c88b2f08d60,0xc8,File,0x100001,"\Device\CNG"
0,868,svchost.exe,0xd086a4ecc550,0xcc,Key,0x20019,"MACHINE\SOFTWARE\MICROSOFT\OLE"
0,868,svchost.exe,0x8c88b2f16880,0xd0,Event,0x1f0003,
0,868,svchost.exe,0xd086a4edfc40,0xd4,Key,0x20019,"USER\.DEFAULT\SOFTWARE\CLASSES\LOCAL SETTINGS\SOFTWARE\MICROSOFT"
0,868,svchost.exe,0xd086a4e50980,0xd8,Key,0x20019,"USER\.DEFAULT\SOFTWARE\CLASSES\LOCAL SETTINGS"
0,868,svchost.exe,0x8c88b2f06f00,0xdc,Event,0x1f0003,
0,868,svchost.exe,0x8c88b2ef2cc0,0xe0,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2ef2be0,0xe4,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2f04e00,0xe8,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2f06e80,0xec,Event,0x1f0003,
0,868,svchost.exe,0x8c88b2f04d70,0xf0,Event,0x1f0003,
0,868,svchost.exe,0x8c88b2f04cf0,0xf4,Event,0x1f0003,
0,868,svchost.exe,0x8c88b2eebfe0,0xf8,Event,0x1f0003,
0,868,svchost.exe,0x8c88b2eebf60,0xfc,Event,0x1f0003,
0,868,svchost.exe,0x8c88b2eebee0,0x100,Event,0x1f0003,
0,868,svchost.exe,0x8c88b2bc4640,0x104,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2bc4560,0x108,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2f17f90,0x10c,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2f17eb0,0x110,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2f10e50,0x114,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2f10d70,0x118,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2bc4070,0x11c,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2eebe40,0x120,Mutant,0x1f0001,
0,868,svchost.exe,0x8c88b2f10860,0x124,Event,0x1f0003,
0,868,svchost.exe,0x8c88b2bc4200,0x128,Mutant,0x1f0001,
0,868,svchost.exe,0x8c88b2bc4180,0x12c,Event,0x1f0003,
0,868,svchost.exe,0x8c88b2f3ebb0,0x130,Event,0x1f0003,
0,868,svchost.exe,0x8c88b2b74900,0x134,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2b74680,0x138,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2f35960,0x13c,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2feb380,0x140,Event,0x1f0003,
0,868,svchost.exe,0x8c88b2f4e650,0x144,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2feca00,0x148,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2f4ef90,0x14c,EtwRegistration,0x804,
0,868,svchost.exe,0xd086a4ed3670,0x150,Key,0x1,"MACHINE\SYSTEM\CONTROLSET001\CONTROL\SESSION MANAGER"
0,868,svchost.exe,0x8c88b2f39f10,0x154,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2f39e30,0x158,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2f39d50,0x15c,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2f4b3a0,0x160,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2f50d60,0x164,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2fd8e20,0x168,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2fd8d40,0x16c,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2bba260,0x170,WindowStation,0xf037f,Service-0x0-3e7$
0,868,svchost.exe,0x8c88b2f41ae0,0x174,Desktop,0xf01ff,Default
0,868,svchost.exe,0x8c88b2bba260,0x178,WindowStation,0xf037f,Service-0x0-3e7$
0,868,svchost.exe,0x8c88b2f0f820,0x17c,File,0x120089,"\Device\HarddiskVolume2\Windows\System32\en-US\svchost.exe.mui"
0,868,svchost.exe,0x8c88b2f532e0,0x180,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2f50770,0x184,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2f4a7f0,0x188,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2f41d70,0x18c,Event,0x1f0003,
0,868,svchost.exe,0x8c88b2f4f070,0x190,ALPC Port,0x1f0001,
0,868,svchost.exe,0x8c88b1a3c250,0x194,Event,0x1f0003,
0,868,svchost.exe,0x8c88b2f5c3d0,0x198,Event,0x1f0003,
0,868,svchost.exe,0x8c88b2f60bd0,0x19c,ALPC Port,0x1f0001,umpo
0,868,svchost.exe,0x8c88b2f60ad0,0x1a0,WaitCompletionPacket,0x1,
0,868,svchost.exe,0x8c88b2f506d0,0x1a4,Event,0x1f0003,
0,868,svchost.exe,0xd086a4ee1b80,0x1a8,Key,0x2001f,"MACHINE\SYSTEM\CONTROLSET001\CONTROL\POWER\POWERSETTINGS"
0,868,svchost.exe,0xd086a4efb4c0,0x1ac,Key,0x2001f,"MACHINE\SYSTEM\CONTROLSET001\CONTROL\POWER"
0,868,svchost.exe,0x8c88b2f34400,0x1b0,Event,0x1f0003,
0,868,svchost.exe,0xd086a4f45c90,0x1b4,Key,0x20019,"MACHINE\SYSTEM\CONTROLSET001\CONTROL\POWER\USER\POWERSCHEMES"
0,868,svchost.exe,0xd086a4f45b90,0x1b8,Key,0x2001f,"MACHINE\SYSTEM\CONTROLSET001\CONTROL\POWER\SECURITYDESCRIPTORS"
0,868,svchost.exe,0x8c88b13c9a90,0x1bc,WaitCompletionPacket,0x1,
0,868,svchost.exe,0x8c88b2f34400,0x1c0,Event,0x1f0003,
0,868,svchost.exe,0x8c88b60e0580,0x1c4,Process,0x100000,winlogon.exe Pid 6440
0,868,svchost.exe,0x8c88b7efacd0,0x1c8,EtwRegistration,0x804,
0,868,svchost.exe,0xd086a5144530,0x1cc,Key,0xf003f,"A\{37D3DA97-F5CD-4389-85E1-03BE6E33F0DB}"
0,868,svchost.exe,0x8c88b2f762c0,0x1d0,Event,0x1f0003,
0,868,svchost.exe,0x8c88b2f82070,0x1d4,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2f64cc0,0x1d8,Event,0x1f0003,
0,868,svchost.exe,0x8c88b2f736b0,0x1dc,Event,0x1f0003,
0,868,svchost.exe,0x8c88af4d5080,0x1e0,Thread,0x1fffff,Tid 4516 Pid 868
0,868,svchost.exe,0x8c88b2f773a0,0x1e4,Event,0x1f0003,
0,868,svchost.exe,0x8c88b2f7d2f0,0x1e8,Event,0x1f0003,
0,868,svchost.exe,0x8c88b2f67760,0x1ec,Event,0x1f0003,
0,868,svchost.exe,0x8c88b2f68d70,0x1f0,Event,0x1f0003,
0,868,svchost.exe,0x8c88b2f8d2c0,0x1f4,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2f82e20,0x1f8,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2f5ca60,0x1fc,Event,0x1f0003,
0,868,svchost.exe,0x8c88b2f6d2f0,0x200,Event,0x1f0003,
0,868,svchost.exe,0x8c88b2f5c8e0,0x204,Event,0x1f0003,
0,868,svchost.exe,0x8c88b2f661f0,0x208,Event,0x1f0003,
0,868,svchost.exe,0x8c88b2f5f7e0,0x20c,File,0x120089,"\Device\DeviceApi\CMNotify"
0,868,svchost.exe,0x8c88b2f84360,0x210,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2f92b60,0x214,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2f92a80,0x218,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2f8a750,0x21c,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2f8a4d0,0x220,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2f8a250,0x224,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2f918d0,0x228,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2f917f0,0x22c,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2f8c570,0x230,Mutant,0x1f0001,SM0:868:304:WilStaging_02
0,868,svchost.exe,0x8c88b2f842d0,0x234,Semaphore,0x1f0003,SM0:868:304:WilStaging_02_p0
0,868,svchost.exe,0x8c88b2f8fe70,0x238,Semaphore,0x1f0003,SM0:868:304:WilStaging_02_p0h
0,868,svchost.exe,0x8c88b2f8fd80,0x23c,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2f91330,0x240,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2f91250,0x244,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2f95070,0x248,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2f95330,0x24c,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2f95250,0x250,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2f95170,0x254,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2f8c070,0x258,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2f8c350,0x25c,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2f965a0,0x260,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2f96320,0x264,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2f8f7b0,0x268,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2f8f4a0,0x26c,EtwRegistration,0x804,
0,868,svchost.exe,0xd086a4fb3e90,0x270,Section,0x6,windows_shell_global_counters
0,868,svchost.exe,0x8c88b2f92e40,0x274,Mutant,0x1f0001,SM0:868:120:WilError_01
0,868,svchost.exe,0x8c88b2f92d00,0x278,Semaphore,0x1f0003,SM0:868:120:WilError_01_p0h
0,868,svchost.exe,0x8c88b2f92da0,0x27c,Semaphore,0x1f0003,SM0:868:120:WilError_01_p0
0,868,svchost.exe,0x8c88b2fcd590,0x280,Event,0x1f0003,
0,868,svchost.exe,0x8c88b2fda9a0,0x284,Event,0x1f0003,
0,868,svchost.exe,0xd086a4f44550,0x288,Key,0x20019,"MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}\PROPERTYBAG"
0,868,svchost.exe,0x8c88b2f9e320,0x28c,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2fc3760,0x290,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2fc3850,0x294,File,0x1,"\Device\PcwDrv"
0,868,svchost.exe,0xd086a4e958b0,0x298,PcwObject,0x3,
0,868,svchost.exe,0xd086a4ea2060,0x29c,PcwObject,0x3,
0,868,svchost.exe,0x8c88b2fc35c0,0x2a0,File,0x120089,"\Device\DeviceApi\CMNotify"
0,868,svchost.exe,0x8c88b2b989a0,0x2a4,File,0x120089,"\Device\DeviceApi\CMNotify"
0,868,svchost.exe,0x8c88b2fe9340,0x2a8,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b105e4c0,0x2b0,Process,0x101000,WinStore.App.e Pid 9036
0,868,svchost.exe,0x8c88b2ff2a80,0x2b4,Event,0x1f0003,
0,868,svchost.exe,0x8c88b2fcfd70,0x2b8,Event,0x1f0003,
0,868,svchost.exe,0x8c88b2fe8920,0x2bc,Event,0x1f0003,
0,868,svchost.exe,0x8c88b2fd9510,0x2c0,Event,0x1f0003,
0,868,svchost.exe,0x8c88b2f0b970,0x2c4,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2fe72e0,0x2c8,Semaphore,0x100003,
0,868,svchost.exe,0x8c88b2fe3d70,0x2cc,Semaphore,0x100003,
0,868,svchost.exe,0x8c88b2f673a0,0x2d0,ALPC Port,0x1f0001,
0,868,svchost.exe,0xd086a4f7e7c0,0x2d4,Key,0x20019,"MACHINE\SOFTWARE\MICROSOFT\OLE"
0,868,svchost.exe,0x8c88b2ff09b0,0x2d8,Event,0x1f0003,
0,868,svchost.exe,0xd086a50db600,0x2dc,Key,0x10,"MACHINE\SOFTWARE\MICROSOFT\OLE"
0,868,svchost.exe,0x8c88b05b1910,0x2e0,WaitCompletionPacket,0x1,
0,868,svchost.exe,0x8c88b2f1b900,0x2e4,IoCompletion,0x1f0003,
0,868,svchost.exe,0x8c88b2ba1cd0,0x2e8,TpWorkerFactory,0xf00ff,
0,868,svchost.exe,0x8c88b2fa05e0,0x2ec,IRTimer,0x100002,
0,868,svchost.exe,0x8c88b121e1d0,0x2f0,WaitCompletionPacket,0x1,
0,868,svchost.exe,0x8c88b2f1b7e0,0x2f4,IRTimer,0x100002,
0,868,svchost.exe,0x8c88b2f43a00,0x2f8,WaitCompletionPacket,0x1,
0,868,svchost.exe,0x8c88b2fe42d0,0x2fc,Event,0x1f0003,
0,868,svchost.exe,0xd086a5090e20,0x300,Key,0x20019,"MACHINE\SOFTWARE\POLICIES"
0,868,svchost.exe,0xd086a508d3e0,0x304,Key,0x10,"MACHINE\SOFTWARE\POLICIES"
0,868,svchost.exe,0x8c88b2ff5620,0x308,WaitCompletionPacket,0x1,
0,868,svchost.exe,0x8c88b2ff69d0,0x30c,Event,0x1f0003,
0,868,svchost.exe,0x8c88b2f5e480,0x310,ALPC Port,0x1f0001,actkernel
0,868,svchost.exe,0xd086a4f3f790,0x314,Section,0xf0007,__ComCatalogCache__
0,868,svchost.exe,0x8c88b2ff6630,0x31c,Event,0x1f0003,
0,868,svchost.exe,0x8c88b2f53450,0x320,WaitCompletionPacket,0x1,
0,868,svchost.exe,0x8c88b2fefc40,0x324,Event,0x1f0003,
0,868,svchost.exe,0x8c88b2f566a0,0x32c,WaitCompletionPacket,0x1,
0,868,svchost.exe,0x8c88b48b4670,0x330,Semaphore,0x100003,
0,868,svchost.exe,0x8c88b2ff6a80,0x338,Event,0x1f0003,
0,868,svchost.exe,0x8c88b2f7dbb0,0x33c,Event,0x1f0003,
0,868,svchost.exe,0x8c88b2fedd70,0x340,Event,0x1f0003,
0,868,svchost.exe,0x8c88b2f7ae20,0x344,Event,0x1f0003,
0,868,svchost.exe,0x8c88b2f774f0,0x348,Event,0x1f0003,
0,868,svchost.exe,0x8c88b2ff86b0,0x34c,Event,0x1f0003,
0,868,svchost.exe,0x8c88b180ae20,0x354,ALPC Port,0x1f0001,
0,868,svchost.exe,0x8c88b182af90,0x358,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2fdb580,0x35c,Process,0x1fffff,svchost.exe Pid 988
0,868,svchost.exe,0xd086a4efd7f0,0x360,Section,0xf0007,RotHintTable
0,868,svchost.exe,0x8c88b1a813c0,0x364,Mutant,0x1f0001,{A3BD3259-3E4F-428a-84C8-F0463A9D3EB5}
0,868,svchost.exe,0xd086a4fbb960,0x368,Section,0xf0007,{A64C7F33-DA35-459b-96CA-63B51FB0CDB9}
0,868,svchost.exe,0x8c88b182aeb0,0x36c,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b182d930,0x370,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b182add0,0x374,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b182acf0,0x378,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b1829fe0,0x37c,Semaphore,0x100003,
0,868,svchost.exe,0x8c88b18294c0,0x380,Semaphore,0x100003,
0,868,svchost.exe,0x8c88b182ac60,0x384,Event,0x1f0003,
0,868,svchost.exe,0x8c88b182aaf0,0x388,File,0x100003,"\Device\KsecDD"
0,868,svchost.exe,0x8c88b182a6a0,0x38c,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b182b070,0x390,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b182bdf0,0x394,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b182bb70,0x398,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b182ba90,0x39c,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b182b810,0x3a0,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b1828250,0x3a4,Semaphore,0x100003,
0,868,svchost.exe,0x8c88b1828150,0x3a8,Semaphore,0x100003,
0,868,svchost.exe,0x8c88b18281d0,0x3ac,Semaphore,0x100003,
0,868,svchost.exe,0x8c88b1828c40,0x3b0,Semaphore,0x100003,
0,868,svchost.exe,0x8c88b1827fe0,0x3b4,Semaphore,0x100003,
0,868,svchost.exe,0x8c88b1827c40,0x3b8,Semaphore,0x100003,
0,868,svchost.exe,0x8c88b1826620,0x3bc,Semaphore,0x100003,
0,868,svchost.exe,0x8c88b18252d0,0x3c0,Semaphore,0x100003,
0,868,svchost.exe,0x8c88b182b730,0x3c4,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b182b4b0,0x3c8,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b182b230,0x3cc,EtwRegistration,0x804,
0,868,svchost.exe,0xd086a4fbcf70,0x3d0,Key,0x20019,"MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\BACKGROUNDMODEL\POLICY"
0,868,svchost.exe,0x8c88b1825350,0x3d4,Event,0x1f0003,
0,868,svchost.exe,0x8c88b181e9c0,0x3d8,WaitCompletionPacket,0x1,
0,868,svchost.exe,0x8c88b1818690,0x3dc,Event,0x1f0003,
0,868,svchost.exe,0x8c88b1824710,0x3e0,Event,0x1f0003,
0,868,svchost.exe,0x8c88b182b1a0,0x3e4,Event,0x1f0003,
0,868,svchost.exe,0x8c88b303d140,0x3e8,Event,0x1f0003,
0,868,svchost.exe,0xd086a50eae40,0x3ec,Key,0xf003f,"MACHINE\SOFTWARE\CLASSES"
0,868,svchost.exe,0x8c88b182dbb0,0x3f0,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b182cd10,0x3f4,ALPC Port,0x1f0001,
0,868,svchost.exe,0x8c88b182dc90,0x3f8,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b182d850,0x3fc,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b2ffa7e0,0x404,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b182d770,0x408,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b182d690,0x40c,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b1829b10,0x410,Mutant,0x1f0001,
0,868,svchost.exe,0x8c88b182d440,0x414,ALPC Port,0x1f0001,
0,868,svchost.exe,0x8c88b182ef80,0x418,IoCompletion,0x1f0003,
0,868,svchost.exe,0x8c88b1817bb0,0x41c,TpWorkerFactory,0xf00ff,
0,868,svchost.exe,0x8c88b182cf50,0x420,IRTimer,0x100002,
0,868,svchost.exe,0x8c88b1817db0,0x424,WaitCompletionPacket,0x1,
0,868,svchost.exe,0x8c88b182ee70,0x428,IRTimer,0x100002,
0,868,svchost.exe,0x8c88b182eda0,0x42c,WaitCompletionPacket,0x1,
0,868,svchost.exe,0x8c88b182ecd0,0x430,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b182ea50,0x434,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b1834480,0x438,Event,0x1f0003,
0,868,svchost.exe,0x8c88b182e970,0x43c,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b182d3b0,0x440,Event,0x1f0003,
0,868,svchost.exe,0x8c88b182d0e0,0x444,Event,0x1f0003,
0,868,svchost.exe,0x8c88b1816160,0x448,Semaphore,0x100003,
0,868,svchost.exe,0x8c88b182e650,0x44c,Event,0x1f0003,
0,868,svchost.exe,0xd086a4f3f790,0x450,Section,0x4,__ComCatalogCache__
0,868,svchost.exe,0x8c88b184f800,0x454,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b1820340,0x458,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b1828e60,0x45c,Event,0x1f0003,
0,868,svchost.exe,0x8c88b18359d0,0x460,Event,0x1f0003,
0,868,svchost.exe,0x8c88b182c040,0x464,Thread,0x1fffff,Tid 236 Pid 868
0,868,svchost.exe,0xd086a4f40a10,0x468,Key,0xf003f,"MACHINE\SOFTWARE\CLASSES"
0,868,svchost.exe,0x8c88aeb5fb00,0x46c,Event,0x100001,MaximumCommitCondition
0,868,svchost.exe,0xd086a4f50d90,0x470,Key,0xf003f,"MACHINE\SOFTWARE\CLASSES"
0,868,svchost.exe,0x8c88b1828de0,0x474,Event,0x1f0003,
0,868,svchost.exe,0x8c88b1834f90,0x478,EtwRegistration,0x804,
0,868,svchost.exe,0x8c88b1827cd0,0x47c,EtwRegistration,0x804,
0,868,svchost.exe,0xd086a4f3f790,0x480,Section,0x4,__ComCatalogCache__
0,868,svchost.exe,0x8c88b1816990,0x484,Semaphore,0x100003,
0,868,svchost.exe,0x8c88b181a060,0x488,Semaphore,0x100003,
0,868,svchost.exe,0x8c88b181a310,0x48c,Semaphore,0x100003,
